Apertura,Cantidad_Nominal_Compra,Cantidad_Nominal_Venta,Cantidad_Operaciones,Cierre_Anterior,Denominacion,Estado,Ex,Hora_Cotizacion,Maximo,Minimo,Monto_Operado_Pesos,Precio_Compra,Precio_Promedio,Precio_Promedio_Ponderado,Precio_Venta,Simbolo,Tendencia,Tipo_Liquidacion,Ultimo,Variacion,Vencimiento,Volumen_Nominal
8699.0,50,576,5,8670.0,BANCO COMAFI S.A.,,No,11:47:52,8699.0,8639.5,129709,8627.5,8658.7,8648.9762,8667.0,AZN,1,Pesos,8659.5,-0.12,48hs,15
0.0,348,10,,0.0,,,No,,0.0,0.0,0,29.3,0.0,0.0,29.55,AZND,0,Du00f3lar efectivo,0.0,0.0,48hs,0
7400.0,50,672,11,7366.0,BANCO COMAFI S.A.,,No,12:02:10,7468.5,7400.0,305444,7422.0,7445.1364,7445.6943,7456.5,BA,1,Pesos,7450.0,1.14,48hs,41
5100.0,100,21,30,5149.5,BANCO COMAFI S.A.,,No,11:56:06,5153.0,5094.5,898035,5138.0,5132.6833,5137.3793,5152.0,BA.C,1,Pesos,5142.0,-0.15,48hs,175
0.0,1,20,,0.0,,,No,,0.0,0.0,0,17.0,0.0,0.0,18.4,BA.CD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2790.0,100,100,91,2861.5,BANCO COMAFI S.A.,,No,12:05:04,2817.0,2780.0,3508870,2800.0,2802.4396,2804.5211,2804.5,BABA,1,Pesos,2803.0,-2.04,48hs,1252
9.5,95,100,2,9.7,,,No,12:05:04,9.55,9.5,47,9.43,9.525,9.5417,9.56,BABAD,1,Du00f3lar efectivo,9.55,-1.55,48hs,5
0.0,402,42,,0.0,,,No,,0.0,0.0,0,25.2,0.0,0.0,25.45,BAD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
558.0,900,900,5,558.0,BANCO COMAFI S.A.,,No,11:57:21,562.0,558.0,72976,559.0,560.8,560.9412,565.0,BB,-1,Pesos,560.0,0.36,48hs,130
1178.0,450,9050,21,1170.5,BANCO COMAFI S.A.,,No,12:05:43,1178.5,1157.0,2113428,1157.0,1166.0238,1161.9538,1166.5,BBD,1,Pesos,1166.5,-0.34,48hs,1821
