Apertura,Cantidad_Nominal_Compra,Cantidad_Nominal_Venta,Cantidad_Operaciones,Cierre_Anterior,Denominacion,Estado,Ex,Hora_Cotizacion,Maximo,Minimo,Monto_Operado_Pesos,Precio_Compra,Precio_Promedio,Precio_Promedio_Ponderado,Precio_Venta,Simbolo,Tendencia,Tipo_Liquidacion,Ultimo,Variacion,Vencimiento,Volumen_Nominal
14594.5,1,3,23,14709.5,BANCO COMAFI S.A.,,No,17:00:01,14618.0,14244.0,12921994,14217.0,14401.2391,14415.9462,17895.0,ADI,1,Pesos,14519.0,-1.3,48hs,901
0.0,210,102,,0.0,,,No,,0.0,0.0,0,48.45,0.0,0.0,49.05,ADID,0,Du00f3lar efectivo,0.0,0.0,48hs,0
11781.5,850,850,10,11792.5,BANCO COMAFI S.A.,,No,17:00:01,11859.5,11444.0,1157055,11632.5,11600.4,11608.3781,11703.5,ADP,1,Pesos,11723.0,-0.59,48hs,100
0.0,8,0,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,1680.0,0.0,0.0,0.0,ADS,0,Pesos,0.0,0.0,48hs,0
0.0,3027,3027,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,1226.5,0.0,0.0,1263.0,AEG,0,Pesos,0.0,0.0,48hs,0
3813.0,19,981,5,3827.0,BANCO COMAFI S.A.,,No,17:00:01,3850.0,3813.0,103829,3825.0,3835.4,3844.4938,3903.0,AEM,-1,Pesos,3839.0,0.31,48hs,27
2990.0,1280,3,7,3014.0,BANCO COMAFI S.A.,,No,17:00:01,3000.0,2954.0,94794,2940.5,2985.4286,2964.2933,3200.5,AIG,0,Pesos,2954.0,-1.99,48hs,32
0.0,1025,0,,0.0,,,No,,0.0,0.0,0,9.96,0.0,0.0,0.0,AIGD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
3260.0,2,1193,28,3307.5,BANCO COMAFI S.A.,,No,17:00:02,3260.0,3169.0,432401,3089.0,3200.9643,3194.0006,3242.0,AKO.B,0,Pesos,3197.0,-3.34,48hs,135
5173.0,735,3,11,5176.0,BANCO COMAFI S.A.,,No,17:00:01,5173.0,5056.0,240626,5053.0,5102.4545,5078.8206,5900.0,AMAT,0,Pesos,5056.0,-2.32,48hs,47
0.0,595,5,,0.0,,,No,,0.0,0.0,0,17.25,0.0,0.0,17.45,AMATD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
42128.0,1,4,236,41374.5,BANCO COMAFI S.A.,,No,17:00:02,42200.0,40450.0,141311465,40580.0,41287.4915,41056.3216,55999.0,AMD,-1,Pesos,41229.0,-0.35,48hs,3421
42096.0,630,0,1,41525.0,,,No,17:00:02,42096.0,42096.0,26520480,42096.0,42096.0,42096.0,0.0,AMD.B,0,Pesos,42096.0,1.38,48hs,630
136.75,15,3,4,140.25,,,No,17:00:02,139.0,136.75,27909,138.5,138.0625,138.0728,170.0,AMDD,0,Du00f3lar efectivo,139.0,-0.89,48hs,204
7041.0,1,1,11,7014.5,BANCO COMAFI S.A.,,No,17:00:01,7047.0,6915.0,5185390,1.0,6971.7273,6953.9784,7250.0,AMGN,1,Pesos,6941.5,-1.04,48hs,747
5354.5,1,2,3,5287.0,BANCO COMAFI S.A.,,No,17:00:01,5365.5,5260.0,187359,5306.0,5326.6667,5310.2239,5360.0,AMX,-1,Pesos,5260.0,-0.51,48hs,35
0.0,6,27,,0.0,,,No,,0.0,0.0,0,17.2,0.0,0.0,18.0,AMXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
249.0,1,20,1301,248.75,BANCO COMAFI S.A.,,No,17:00:02,251.0,237.75,25258174,238.5,242.6224,240.5415,255.0,AMZN,1,Pesos,242.25,-2.61,48hs,104493
0.85,1379,15,38,0.853,,,No,17:00:02,0.85,0.8,1013,0.8,0.8281,0.8286,0.88,AMZND,0,Du00f3lar efectivo,0.839,-1.64,48hs,1250
4798.0,771,8,1,4805.5,BANCO COMAFI S.A.,,No,17:00:02,4798.0,4798.0,762882,4814.0,4798.0,4798.0,7408.0,ANF,0,Pesos,4798.0,-0.16,48hs,159
4314.0,1,5,15,4195.0,BANCO COMAFI S.A.,,No,17:00:02,4315.0,4187.0,285149,3850.0,4263.5667,4236.4135,4800.0,ARCO,-1,Pesos,4187.0,-0.19,48hs,67
1189.5,1,5,180,1161.5,Caja de Valores S.A.,,No,17:00:02,1201.5,1143.0,11570124,1137.0,1170.7972,1165.5251,1350.0,ARKK,-1,Pesos,1176.5,1.29,48hs,9793
3.87,26,254,4,3.84,,,No,17:00:02,3.87,3.8,72,3.78,3.8175,3.8016,4.5,ARKKD,0,Du00f3lar efectivo,3.8,-1.04,48hs,19
0.0,290,290,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,30767.0,0.0,0.0,31042.5,ASR,0,Pesos,0.0,0.0,48hs,0
1238.0,3,1,56,1226.0,BANCO COMAFI S.A.,,No,17:00:01,1268.5,1208.5,1688612,700.0,1232.0536,1227.7265,1396.0,AUY,-1,Pesos,1232.0,0.49,48hs,1369
0.0,4,13,,0.0,,,No,,0.0,0.0,0,4.17,0.0,0.0,5.2,AUYD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
3697.0,28,27,23,3700.0,BANCO COMAFI S.A.,,No,17:00:02,3697.0,3589.5,872906,3515.0,3633.3913,3624.8753,3670.0,AVGO,0,Pesos,3667.0,-0.89,48hs,242
12.2,5,58,2,12.25,,,No,17:00:02,12.2,12.2,207,11.9,12.2,12.2,16.0,AVGOD,0,Du00f3lar efectivo,12.2,-0.41,48hs,17
16936.5,225,225,6,16998.0,BANCO COMAFI S.A.,,No,17:00:01,16936.5,16758.0,6070150,16416.0,16805.1667,16779.6563,16910.0,AVY,1,Pesos,16823.5,-1.03,48hs,362
55.6,732,0,1,55.8,,,No,17:00:01,55.6,55.6,40699,55.6,55.6,55.6,0.0,AVYD,0,Du00f3lar efectivo,55.6,-0.36,48hs,732
8583.0,2,14,33,8501.5,BANCO COMAFI S.A.,,No,17:00:01,8616.5,8295.0,6417828,8348.0,8432.6364,8403.2165,10000.0,AXP,1,Pesos,8467.5,-0.4,48hs,764
0.0,3,170,,0.0,,,No,,0.0,0.0,0,27.4,0.0,0.0,28.6,AXPD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
8255.0,890,4,16,8198.0,BANCO COMAFI S.A.,,No,17:00:01,8255.0,8079.0,647784,8160.5,8175.25,8162.2716,10500.0,AZN,0,Pesos,8140.0,-0.71,48hs,79
0.0,10,5,,0.0,,,No,,0.0,0.0,0,27.0,0.0,0.0,31.9,AZND,0,Du00f3lar efectivo,0.0,0.0,48hs,0
6630.0,10,211,46,6610.0,BANCO COMAFI S.A.,,No,17:00:01,6675.0,6367.5,3915710,6500.0,6524.163,6481.7314,7985.0,BA,-1,Pesos,6524.5,-1.29,48hs,598
4840.0,8,4,89,4840.5,BANCO COMAFI S.A.,,No,17:00:01,4840.0,4613.5,11716008,4300.0,4704.2191,4667.3955,5200.0,BA.C,1,Pesos,4699.5,-2.91,48hs,2496
16.85,8,1,2,16.85,,,No,17:00:02,16.85,16.85,101,15.2,16.85,16.85,23.0,BA.CD,0,Du00f3lar efectivo,16.85,0.0,48hs,6
2740.0,2000,5,350,2730.5,BANCO COMAFI S.A.,,No,17:00:02,2746.0,2611.5,40583020,2601.0,2664.6671,2640.955,2662.0,BABA,-1,Pesos,2655.0,-2.77,48hs,15306
9.12,20,4,13,9.21,,,No,17:00:02,9.31,8.9,1135,8.8,9.0892,9.0066,12.2,BABAD,-1,Du00f3lar efectivo,8.9,-3.37,48hs,126
0.0,6,3,,0.0,,,No,,0.0,0.0,0,21.0,0.0,0.0,50.0,BAD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
520.0,10,11,40,515.5,BANCO COMAFI S.A.,,No,17:00:01,530.0,506.0,2304895,513.0,518.3,518.9067,543.0,BB,-1,Pesos,520.0,0.87,48hs,4445
1145.0,1,393,119,1144.5,BANCO COMAFI S.A.,,No,17:00:01,1145.0,1101.5,8708350,985.0,1116.6681,1112.8723,1260.0,BBD,0,Pesos,1115.0,-2.58,48hs,7792
3.71,16,1,7,4.0,,,No,17:00:02,3.75,3.71,896,3.75,3.7414,3.7424,4.5,BBDD,0,Du00f3lar efectivo,3.75,-6.25,48hs,241
1386.5,1,2,7,1400.0,BANCO COMAFI S.A.,,No,17:00:01,1386.5,1336.0,75820,1200.0,1354.9286,1347.6432,1520.0,BBV,-1,Pesos,1336.0,-4.57,48hs,56
0.0,2267,0,,0.0,,,No,,0.0,0.0,0,4.5,0.0,0.0,0.0,BBVD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2067.0,1817,1,5,2130.5,BANCO COMAFI S.A.,,No,17:00:01,2067.0,2053.0,14404,2002.0,2059.0,2055.75,2128.0,BCS,-1,Pesos,2054.0,-3.59,48hs,7
7390.0,1,24,13,7354.5,BANCO COMAFI S.A.,,No,17:00:01,7425.0,7385.0,2400957,7420.0,7395.9615,7403.627,7568.0,BHP,1,Pesos,7411.0,0.77,48hs,325
3395.0,1122,2,21,3375.0,BANCO COMAFI S.A.,,No,17:00:02,3395.0,3275.0,1141045,3276.0,3324.0952,3306.7084,4000.0,BIDU,1,Pesos,3316.5,-1.73,48hs,342
0.0,8,1,,0.0,,,No,,0.0,0.0,0,10.8,0.0,0.0,11.75,BIDUD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
4682.0,5,20,14,4684.0,BANCO COMAFI S.A.,,No,17:00:02,4691.0,4605.5,1046625,4590.0,4651.5714,4654.7154,5055.0,BIIB,-1,Pesos,4671.5,-0.27,48hs,226
7804.5,2,2,124,7771.0,BANCO COMAFI S.A.,,No,17:00:02,7925.0,7691.5,16504998,7500.0,7784.1653,7787.2283,9300.0,BIOX,0,Pesos,7915.0,1.85,48hs,2122
26.0,3,3,1,25.0,,,No,17:00:02,26.0,26.0,182,24.1,26.0,26.0,29.0,BIOXD,0,Du00f3lar efectivo,26.0,4.0,48hs,7
1629.5,10,167,77,1590.5,Caja de Valores S.A.,,No,17:00:02,1678.0,1570.0,6141578,1300.0,1617.9351,1597.9896,1615.0,BITF,-1,Pesos,1600.0,0.6,48hs,3828
0.0,1923,2,,0.0,,,No,,0.0,0.0,0,5.31,0.0,0.0,10.5,BITFD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,1410,1410,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,5963.5,0.0,0.0,6002.0,BK,0,Pesos,0.0,0.0,48hs,0
7290.0,1150,1150,6,7256.5,BANCO COMAFI S.A.,,No,17:00:01,7290.0,7150.0,315543,7187.0,7207.0,7178.9528,7218.0,BMY,1,Pesos,7199.0,-0.79,48hs,44
5154.5,1640,1,17,5100.5,BANCO COMAFI S.A.,,No,17:00:01,5154.5,4975.0,327834,5039.5,5056.4412,5032.5594,5300.0,BNG,-1,Pesos,5053.5,-0.92,48hs,65
0.0,605,5,,0.0,,,No,,0.0,0.0,0,16.9,0.0,0.0,18.9,BNGD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1713.0,5,4,37,1688.0,BANCO COMAFI S.A.,,No,17:00:01,1724.5,1664.0,557801,1672.5,1691.4189,1681.498,1900.0,BP,1,Pesos,1688.5,0.03,48hs,330
5.76,17,40,2,5.85,,,No,17:00:02,5.76,5.61,2532,5.47,5.685,5.625,7.5,BPD,-1,Du00f3lar efectivo,5.61,-4.1,48hs,450
2360.5,3,1,7,2301.5,BANCO COMAFI S.A.,,No,17:00:02,2360.5,2282.5,296234,2260.0,2314.9286,2296.3693,3100.0,BRFS,-1,Pesos,2290.5,-0.48,48hs,129
3722.0,1,10,240,3739.5,BANCO COMAFI S.A.,,No,17:00:02,3750.0,3618.0,15788746,3600.0,3673.8646,3662.3569,3780.0,BRKB,1,Pesos,3700.5,-1.04,48hs,4307
12.55,5,8,34,13.05,,,No,17:00:02,13.1,12.0,9395,12.0,12.3941,12.2807,14.8,BRKBD,-1,Du00f3lar efectivo,12.0,-8.05,48hs,755
1732.5,2201,2201,12,1743.0,BANCO COMAFI S.A.,,No,17:00:01,1743.0,1700.0,55108,1697.0,1722.7083,1717.9167,1744.0,BSBR,0,Pesos,1713.0,-1.72,48hs,32
4444.5,2,4,123,4487.0,BANCO COMAFI S.A.,,No,17:00:01,4445.5,4285.0,15470510,4325.5,4356.1951,4331.3279,4738.0,C,1,Pesos,4359.0,-2.85,48hs,3556
15.0,10,5,1,16.0,,,No,17:00:02,15.0,15.0,15,14.45,15.0,15.0,17.9,C.D,0,Du00f3lar efectivo,15.0,-6.25,48hs,1
8084.0,550,12,6,7800.0,BANCO COMAFI S.A.,,No,17:00:02,8084.0,7847.0,366256,8012.5,7950.3333,7961.5412,8119.0,CAAP,1,Pesos,8000.0,2.56,48hs,46
6698.0,1680,1680,3,6790.0,BANCO COMAFI S.A.,,No,17:00:01,6782.0,6698.0,26922,6769.5,6741.5,6746.6667,6802.0,CAH,-1,Pesos,6763.5,-0.39,48hs,4
0.0,2630,2630,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,3319.0,0.0,0.0,3342.5,CAJ,0,Pesos,0.0,0.0,48hs,0
45892.0,85,1,41,43092.5,BANCO COMAFI S.A.,,No,17:00:01,46000.0,43400.0,29925925,43824.0,44328.2439,44009.5679,75216.0,CAR,1,Pesos,44351.0,2.92,48hs,672
10139.0,10,4,32,10150.5,BANCO COMAFI S.A.,,No,17:00:01,10139.0,9770.5,2614888,9956.5,9906.0,9859.487,12000.0,CAT,1,Pesos,9973.0,-1.75,48hs,264
34.9,3,4,3,34.4,,,No,17:00:01,35.0,34.9,174,32.4,34.95,34.9667,34.2,CATD,1,Du00f3lar efectivo,34.95,1.6,48hs,5
0.0,3289,3289,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,1105.5,0.0,0.0,1147.5,CBRD,0,Pesos,0.0,0.0,48hs,0
889.0,2,150,20,825.5,BANCO COMAFI S.A.,,No,17:00:01,892.0,862.0,449559,750.0,874.5,870.354,1020.0,CDE,0,Pesos,869.0,5.27,48hs,513
0.0,495,495,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,7330.5,0.0,0.0,7524.0,CL,0,Pesos,0.0,0.0,48hs,0
760.0,2,4,369,719.0,BANCO COMAFI S.A.,,No,17:00:02,760.0,700.0,31995845,665.0,724.4133,716.4456,760.0,COIN,1,Pesos,715.0,-0.56,48hs,43911
2.45,4293,51,1,2.3,,,No,17:00:02,2.45,2.45,198,2.37,2.45,2.45,3.9,COIND,0,Du00f3lar efectivo,2.45,6.52,48hs,81
12515.0,8,3,23,12511.5,BANCO COMAFI S.A.,,No,17:00:01,12515.0,12100.0,13102847,12212.0,12298.8913,12197.2339,14100.0,COST,1,Pesos,12240.0,-2.17,48hs,1071
7700.0,2,65,46,7560.0,BANCO COMAFI S.A.,,No,17:00:02,7725.0,7435.0,5872629,7512.0,7548.0652,7515.8316,8700.0,CRM,1,Pesos,7630.5,0.93,48hs,775
0.0,3,0,,0.0,,,No,,0.0,0.0,0,25.8,0.0,0.0,0.0,CRMD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1235.5,3086,1,19,1265.0,BANCO COMAFI S.A.,,No,17:00:01,1238.0,1205.0,159713,1199.0,1222.7895,1217.3639,1427.0,CS,0,Pesos,1215.0,-3.95,48hs,131
2525.0,1,1,28,2525.0,BANCO COMAFI S.A.,,No,17:00:01,2530.0,2449.0,1128539,2445.0,2489.4464,2468.8487,2600.0,CSCO,1,Pesos,2484.0,-1.62,48hs,457
8.4,10,50,3,8.25,,,No,17:00:01,8.5,8.4,33,8.2,8.4333,8.4571,14.0,CSCOD,1,Du00f3lar efectivo,8.45,2.42,48hs,4
5482.0,4,10,95,5486.0,BANCO COMAFI S.A.,,No,17:00:01,5536.5,5341.0,10964663,5300.0,5441.9947,5409.6945,5650.0,CVX,-1,Pesos,5436.0,-0.91,48hs,2025
18.4,5,26,4,18.4,,,No,17:00:01,18.45,18.05,3308,18.0,18.25,18.0921,22.0,CVXD,1,Du00f3lar efectivo,18.1,-1.63,48hs,183
1046.5,3698,7,10,1016.5,BANCO COMAFI S.A.,,No,17:00:01,1046.5,997.5,35544,982.5,1015.1,1007.2617,1516.0,CX,1,Pesos,1003.5,-1.28,48hs,35
3082.0,1235,1235,4,3128.0,BANCO COMAFI S.A.,,No,17:00:02,3082.0,3026.5,69888,3025.0,3061.375,3056.3769,3108.0,DD,-1,Pesos,3068.5,-1.9,48hs,23
10411.0,1000,1000,14,10330.0,BANCO COMAFI S.A.,,No,17:00:01,10470.5,10142.0,4089622,10283.0,10321.75,10255.7407,10352.5,DE,1,Pesos,10314.5,-0.15,48hs,398
34.9,5,1,2,34.75,,,No,17:00:02,34.9,34.9,69,34.0,34.9,34.9,34.9,DED,0,Du00f3lar efectivo,34.9,0.43,48hs,2
8671.0,1030,1030,2,8598.5,BANCO COMAFI S.A.,,No,17:00:01,8671.0,8541.0,164619,8533.5,8606.0,8604.2432,8574.5,DEO,-1,Pesos,8541.0,-0.67,48hs,19
1878.0,2,48,74,1832.0,BANCO COMAFI S.A.,,No,17:00:02,1900.0,1803.5,1471917,1750.0,1851.75,1832.5304,2210.0,DESP,1,Pesos,1829.5,-0.14,48hs,796
6.2,3,4,6,6.15,,,No,17:00:02,6.25,6.2,155,6.25,6.2167,6.2365,14.0,DESPD,0,Du00f3lar efectivo,6.25,1.63,48hs,25
4577.0,1,1,297,4561.5,Caja de Valores S.A.,,No,17:00:02,4587.0,4400.0,73841538,4216.0,4466.8316,4433.3439,5000.0,DIA,1,Pesos,4476.0,-1.87,48hs,16593
15.25,30,3,11,15.25,,,No,17:00:02,15.25,14.9,1927,14.95,15.0773,15.0178,15.5,DIAD,0,Du00f3lar efectivo,15.0,-1.64,48hs,128
7625.0,1,1,152,7621.0,BANCO COMAFI S.A.,,No,17:00:01,7625.0,7260.5,15430837,6900.0,7407.9507,7341.2946,8520.0,DISN,1,Pesos,7341.0,-3.67,48hs,2093
25.3,1,4,3,26.65,,,No,17:00:02,25.3,25.0,126,24.75,25.1833,25.1111,32.0,DISND,-1,Du00f3lar efectivo,25.0,-6.19,48hs,5
0.0,0,150000,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,0.0,0.0,0.0,337.0,DJNJ2,0,Pesos,0.0,0.0,48hs,0
392.0,1,100000,1,388.0,BANCO COMAFI S.A.,,No,17:00:01,392.0,392.0,48216000,250.0,392.0,392.0,390.0,DJNJ3,0,Pesos,392.0,1.03,48hs,123000
743.0,3,11,12,733.5,BANCO COMAFI S.A.,,No,17:00:02,754.0,724.0,130341,724.0,739.375,735.1171,800.0,DOCU,-1,Pesos,735.0,0.2,48hs,177
0.0,42,0,,0.0,,,No,,0.0,0.0,0,2.37,0.0,0.0,0.0,DOCUD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2265.0,1,135,11,2246.0,BANCO COMAFI S.A.,,No,17:00:02,2265.0,2196.0,24548,2030.0,2231.6364,2224.4924,3180.0,DOW,1,Pesos,2236.5,-0.42,48hs,11
0.0,1368,0,,0.0,,,No,,0.0,0.0,0,7.46,0.0,0.0,0.0,DOWD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,2408,2408,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,1555.0,0.0,0.0,1599.5,E,0,Pesos,0.0,0.0,48hs,0
2539.0,2,2,14,2548.5,BANCO COMAFI S.A.,,No,17:00:02,2544.0,2482.5,171106,2022.0,2518.6071,2507.4142,3130.0,EA,1,Pesos,2522.5,-1.02,48hs,68
0.0,10,9,,0.0,,,No,,0.0,0.0,0,8.4,0.0,0.0,8.6,EAD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
5852.0,652,2,12,5944.0,BANCO COMAFI S.A.,,No,17:00:01,5852.0,5687.5,266603,5680.0,5789.4583,5764.7538,7000.0,EBAY,1,Pesos,5750.0,-3.26,48hs,46
0.0,6,40,,0.0,,,No,,0.0,0.0,0,18.7,0.0,0.0,28.0,EBAYD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
10066.0,374,374,1,10288.0,BANCO COMAFI S.A.,,No,17:00:02,10066.0,10066.0,10066,9784.5,10106.5,10106.5,10070.0,EBR,0,Pesos,10066.0,-2.16,48hs,1
2233.5,15,4,45,2226.0,Caja de Valores S.A.,,No,17:00:02,2233.5,2148.5,2163726,2000.0,2173.7,2161.8113,2350.0,EEM,-1,Pesos,2174.0,-2.34,48hs,1001
0.0,25,13,,0.0,,,No,,0.0,0.0,0,7.2,0.0,0.0,7.58,EEMD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,2680,2680,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,3244.5,0.0,0.0,3268.5,EFX,0,Pesos,0.0,0.0,48hs,0
0.0,10,29,,0.0,,,No,,0.0,0.0,0,10.55,0.0,0.0,13.9,EFXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,1550,1550,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,5324.5,0.0,0.0,5361.5,ELP,0,Pesos,0.0,0.0,48hs,0
915.0,4174,10,5,910.0,BANCO COMAFI S.A.,,No,17:00:01,919.5,903.0,21922,876.0,912.6,910.0685,1300.0,ERIC,-1,Pesos,903.0,-0.77,48hs,24
2917.0,1,1,28,2864.5,BANCO COMAFI S.A.,,No,17:00:02,2940.0,2836.0,2516380,2780.0,2886.0,2869.5286,3569.5,ERJ,1,Pesos,2852.0,-0.44,48hs,876
0.0,0,1,,0.0,,,No,,0.0,0.0,0,0.0,0.0,0.0,37.7,ERJD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1890.0,9,2,29,1824.0,BANCO COMAFI S.A.,,No,17:00:02,1890.0,1808.0,1129717,1848.0,1837.6207,1830.7384,2200.0,ETSY,1,Pesos,1869.5,2.49,48hs,618
6.24,17,1,9,7.07,,,No,17:00:02,6.24,6.21,99,5.97,6.2344,6.231,8.37,ETSYD,1,Du00f3lar efectivo,6.23,-11.88,48hs,16
4552.0,1,20,175,4555.5,Caja de Valores S.A.,,No,17:00:02,4580.5,4416.5,12909552,4000.0,4503.1114,4482.4032,4492.0,EWZ,1,Pesos,4475.0,-1.77,48hs,2873
15.5,20,14,2,15.15,,,No,17:00:02,15.5,15.5,93,15.0,15.5,15.5,17.2,EWZD,0,Du00f3lar efectivo,15.5,2.31,48hs,6
3758.5,10,2,62,3742.0,Caja de Valores S.A.,,No,17:00:02,3761.5,3552.0,2692564,3600.0,3673.129,3660.6738,4581.0,F,1,Pesos,3666.0,-2.03,48hs,729
8376.5,464,3,7,8194.5,BANCO COMAFI S.A.,,No,17:00:01,8376.5,8155.0,172837,8124.0,8274.2143,8213.879,9000.0,FCX,-1,Pesos,8155.0,-0.48,48hs,21
0.0,372,6,,0.0,,,No,,0.0,0.0,0,27.6,0.0,0.0,27.95,FCXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,842,1,,0.0,,,No,,0.0,0.0,0,12.2,0.0,0.0,21.0,FD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
4445.0,1,1,42,4430.0,BANCO COMAFI S.A.,,No,17:00:01,4476.0,4352.0,6523490,3400.0,4395.0595,4398.2117,9500.0,FDX,-1,Pesos,4462.5,0.73,48hs,1491
0.0,7,1,,0.0,,,No,,0.0,0.0,0,14.45,0.0,0.0,24.25,FDXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
9358.5,414,414,3,9311.5,BANCO COMAFI S.A.,,No,17:00:01,9399.0,9358.5,805123,9211.5,9373.0,9380.2326,9465.0,FMX,1,Pesos,9399.0,0.94,48hs,86
0.0,4,0,,0.0,,,No,,0.0,0.0,0,30.25,0.0,0.0,0.0,FMXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
13635.0,1360,7,32,13328.5,BANCO COMAFI S.A.,,No,17:00:01,13904.5,13215.0,6952047,13529.5,13533.5156,13508.5445,14247.0,FSLR,1,Pesos,13608.0,2.1,48hs,508
19928.5,470,1,7,19981.5,BANCO COMAFI S.A.,,No,17:00:01,19928.5,19510.0,11825768,19755.5,19611.5,19549.027,20100.0,GE,-1,Pesos,19510.0,-2.36,48hs,604
0.0,155,1,,0.0,,,No,,0.0,0.0,0,66.2,0.0,0.0,75.0,GED,0,Du00f3lar efectivo,0.0,0.0,48hs,0
