01. symbol,02. open,03. high,04. low,05. price,06. volume,07. latest trading day,08. previous close,09. change,10. change percent
BMY,69.8000,70.0600,69.2400,69.7300,7454921,2022-09-20,70.1900,-0.4600,-0.6554%
AVGO,496.0000,498.8300,489.7200,493.0600,1713164,2022-09-20,501.8400,-8.7800,-1.7496%
BG,90.8000,90.8000,88.8200,90.2100,872250,2022-09-20,91.2500,-1.0400,-1.1397%
CAJ,23.1800,23.1800,22.9300,22.9900,248883,2022-09-20,23.1100,-0.1200,-0.5193%
CAH,67.9400,68.3100,67.3000,67.7900,3500703,2022-09-20,68.2000,-0.4100,-0.6012%
CAT,180.5900,180.7200,176.3110,177.9900,2512363,2022-09-20,182.1100,-4.1200,-2.2624%
CX,3.6400,3.6601,3.5200,3.5600,4401976,2022-09-20,3.7100,-0.1500,-4.0431%
EBR,8.5100,8.6300,8.4450,8.5800,1658923,2022-09-20,8.5800,0.0000,0.0000%
CVX,156.0400,156.8500,154.3438,156.2800,8955194,2022-09-20,156.9000,-0.6200,-0.3952%
LFCHY,6.9200,6.9800,6.8500,6.8704,72252,2022-09-20,6.9625,-0.0921,-1.3228%
SNPTY,43.3300,43.8500,43.3000,43.3000,231227,2022-09-20,43.5500,-0.2500,-0.5741%
CBD,4.1200,4.2291,4.1000,4.1600,885563,2022-09-20,4.0800,0.0800,1.9608%
ELP,6.3300,6.3900,6.3050,6.3400,243745,2022-09-20,6.3800,-0.0400,-0.6270%
SBS,9.0800,9.2750,9.0200,9.2100,1844777,2022-09-20,9.2500,-0.0400,-0.4324%
SID,2.5700,2.5900,2.5300,2.5800,2787789,2022-09-20,2.6300,-0.0500,-1.9011%
CSCO,43.0100,43.0200,42.2625,42.5800,16813923,2022-09-20,43.3000,-0.7200,-1.6628%
C,47.8200,47.9650,46.8600,47.2500,16650158,2022-09-20,48.2400,-0.9900,-2.0522%
KO,59.6800,60.0300,59.3150,59.9000,11797561,2022-09-20,59.9900,-0.0900,-0.1500%
KOF,62.6000,62.9000,61.9056,62.4600,99721,2022-09-20,62.9900,-0.5300,-0.8414%
CDE,3.2400,3.2500,3.0500,3.1100,6608800,2022-09-20,3.3500,-0.2400,-7.1642%
COIN,68.0900,69.8000,66.1700,67.9400,7974478,2022-09-20,69.9300,-1.9900,-2.8457%
CL,75.7000,75.8750,74.8000,75.1600,2738643,2022-09-20,76.0100,-0.8500,-1.1183%
GLW,32.0800,32.0990,31.5500,31.7000,3433248,2022-09-20,32.3700,-0.6700,-2.0698%
CAAP,7.0000,7.0000,6.8000,6.8100,75701,2022-09-20,7.0300,-0.2200,-3.1294%
COST,503.0000,503.4300,493.4200,499.5200,1843072,2022-09-20,506.5700,-7.0500,-1.3917%
CS,5.1500,5.1599,5.0200,5.0700,17625784,2022-09-20,5.2400,-0.1700,-3.2443%
,,,,,,,,,
DE,359.8800,360.4514,352.5375,355.5900,1433964,2022-09-20,362.6900,-7.1000,-1.9576%
DESP,7.0200,7.1600,6.9400,7.1100,174612,2022-09-20,7.0600,0.0500,0.7082%
,,,,,,,,,
DEO,174.4400,174.4425,172.0900,173.3100,286762,2022-09-20,174.9900,-1.6800,-0.9601%
DOCU,55.5500,56.9100,55.0150,55.5400,3358612,2022-09-20,56.4800,-0.9400,-1.6643%
DOW,45.9500,46.2800,45.3700,46.0900,4996045,2022-09-20,46.7400,-0.6500,-1.3907%
DD,54.5500,54.7000,53.6900,54.2500,2303837,2022-09-20,55.3300,-1.0800,-1.9519%
,,,,,,,,,
EBAY,41.0400,41.0400,39.7100,39.9000,7587895,2022-09-20,41.3500,-1.4500,-3.5067%
EA,122.5500,122.6300,119.8900,120.5400,1521668,2022-09-20,122.9300,-2.3900,-1.9442%
LLY,303.8200,303.8200,298.9400,301.7300,1816772,2022-09-20,305.0900,-3.3600,-1.1013%
,,,,,,,,,
ERJ,10.3500,10.8200,10.3050,10.8100,1534442,2022-09-20,10.3800,0.4300,4.1426%
E,22.3400,22.3400,22.0900,22.3400,251992,2022-09-20,22.6100,-0.2700,-1.1942%
EFX,179.8600,180.0500,176.3650,177.8400,814138,2022-09-20,182.6100,-4.7700,-2.6121%
ERIC,6.5300,6.5550,6.4600,6.5000,6145845,2022-09-20,6.6600,-0.1600,-2.4024%
ETSY,110.1500,110.7100,103.8300,103.9700,2884553,2022-09-20,111.7800,-7.8100,-6.9869%
XOM,92.7300,92.9250,91.6400,92.4400,14641722,2022-09-20,93.2000,-0.7600,-0.8155%
FNMA,0.5700,0.5800,0.5675,0.5676,747764,2022-09-20,0.5700,-0.0024,-0.4211%
FDX,161.1700,161.1900,157.0500,157.4000,5372145,2022-09-20,162.9000,-5.5000,-3.3763%
FSLR,136.4800,137.9600,133.1100,133.3100,1945593,2022-09-20,137.0400,-3.7300,-2.7218%
FMX,64.3100,64.6100,63.2500,64.0200,682010,2022-09-20,64.9800,-0.9600,-1.4774%
FMCC,0.5800,0.5850,0.5705,0.5800,779152,2022-09-20,0.5767,0.0033,0.5766%
FCX,29.9200,29.9350,29.3600,29.7200,14182133,2022-09-20,30.4900,-0.7700,-2.5254%
GRMN,86.2900,86.4400,84.4400,85.4600,1301291,2022-09-20,87.3400,-1.8800,-2.1525%
OGZPY,1.1000,1.1000,1.1000,1.1000,0,2022-08-03,1.1000,0.0000,0.0000%
GE,66.4500,67.2000,65.9400,66.5900,5220818,2022-09-20,67.0500,-0.4600,-0.6861%
GM,40.2300,40.6000,38.9000,39.0600,25401520,2022-09-20,41.3900,-2.3300,-5.6294%
GPRK,12.5100,12.5325,12.1000,12.4600,160097,2022-09-20,12.5500,-0.0900,-0.7171%
GGB,4.6000,4.6900,4.5900,4.6500,14248259,2022-09-20,4.7200,-0.0700,-1.4831%
GILD,65.4100,65.4800,63.8900,64.5800,6958886,2022-09-20,65.8200,-1.2400,-1.8839%
GLOB,207.8700,208.8116,205.2000,207.6300,114775,2022-09-20,210.2600,-2.6300,-1.2508%
GFI,7.5500,7.5700,7.3100,7.4300,5980945,2022-09-20,7.7800,-0.3500,-4.4987%
GS,325.7000,326.8000,320.0100,323.2600,1569913,2022-09-20,328.6600,-5.4000,-1.6430%
PAC,145.3000,145.5200,143.8800,145.2100,50776,2022-09-20,145.7100,-0.5000,-0.3431%
ASR,217.0800,217.3157,214.3400,216.1700,29455,2022-09-20,217.2100,-1.0400,-0.4788%
TV,6.0500,6.1800,5.9900,6.0500,1258517,2022-09-20,6.1300,-0.0800,-1.3051%
GSK,30.5600,30.6200,30.2600,30.4900,5313930,2022-09-20,30.7800,-0.2900,-0.9422%
HAL,28.1000,28.1400,27.2200,27.6200,8066164,2022-09-20,28.3700,-0.7500,-2.6436%
HOG,41.1300,41.4200,40.3700,40.9200,1359210,2022-09-20,41.6600,-0.7400,-1.7763%
HMY,2.1000,2.1200,2.0750,2.1200,6614688,2022-09-20,2.1700,-0.0500,-2.3041%
HDB,65.9600,66.5000,65.2600,65.3800,1312006,2022-09-20,66.0700,-0.6900,-1.0443%
HL,4.0800,4.0800,3.8950,3.9600,6976410,2022-09-20,4.1400,-0.1800,-4.3478%
HSY,221.4700,223.0700,220.4150,222.4700,850134,2022-09-20,222.8700,-0.4000,-0.1795%
HD,276.8800,278.7800,271.3700,274.1700,2940742,2022-09-20,280.4200,-6.2500,-2.2288%
HNHPF,6.7400,6.8500,6.7400,6.7600,29447,2022-09-20,6.7500,0.0100,0.1481%
HMC,24.5400,24.5950,24.3100,24.3900,1323633,2022-09-20,24.8400,-0.4500,-1.8116%
HON,177.0400,177.5500,175.0700,177.0100,2478881,2022-09-20,178.6300,-1.6200,-0.9069%
HWM,34.0100,34.4950,33.7300,34.2800,2752646,2022-09-20,34.2200,0.0600,0.1753%
HPQ,26.5300,26.6200,26.0900,26.4500,9853591,2022-09-20,26.9500,-0.5000,-1.8553%
HSBC,30.5900,30.6800,30.2200,30.3900,3127746,2022-09-20,30.5400,-0.1500,-0.4912%
HNPIY,19.8500,19.8800,19.5600,19.5600,2404,2022-09-20,20.3000,-0.7400,-3.6453%
IBN,23.0700,23.1450,22.8700,22.9800,5987461,2022-09-20,22.9000,0.0800,0.3493%
INFY,17.2600,17.3050,16.9500,17.0200,18634337,2022-09-20,17.4100,-0.3900,-2.2401%
ING,9.8400,9.8550,9.6240,9.7100,3816375,2022-09-20,9.8500,-0.1400,-1.4213%
INTC,29.0650,29.1650,28.7100,28.9600,31129028,2022-09-20,29.4400,-0.4800,-1.6304%
IP,35.7900,35.9650,34.4300,34.8300,4213595,2022-09-20,36.5200,-1.6900,-4.6276%
IBM,126.9000,126.9900,125.5200,126.3000,2837485,2022-09-20,127.7300,-1.4300,-1.1195%
IFF,101.4300,102.7400,100.8300,101.5600,1408954,2022-09-20,102.9000,-1.3400,-1.3022%
ITUB,5.3400,5.5400,5.3200,5.4800,49639485,2022-09-20,5.3100,0.1700,3.2015%
JD,56.6150,57.9400,56.5200,56.8000,4296763,2022-09-20,56.8200,-0.0200,-0.0352%
JNJ,165.2200,165.9000,164.3200,164.9700,7143441,2022-09-20,166.2800,-1.3100,-0.7878%
JCI,53.7400,53.8500,52.4600,53.0900,2413522,2022-09-20,54.3100,-1.2200,-2.2464%
YY,27.4000,28.4300,27.1200,27.6800,391569,2022-09-20,27.4300,0.2500,0.9114%
JPM,117.4100,117.6900,114.6400,115.8300,9619026,2022-09-20,118.1600,-2.3300,-1.9719%
KB,35.9200,36.0400,35.5100,35.7700,279142,2022-09-20,36.2400,-0.4700,-1.2969%
KMB,122.3100,122.3100,120.7240,121.5600,1163949,2022-09-20,122.8200,-1.2600,-1.0259%
KGC,3.5500,3.5800,3.4800,3.5100,15465794,2022-09-20,3.6400,-0.1300,-3.5714%
PHG,17.7700,17.8150,17.4550,17.6000,1979160,2022-09-20,18.1500,-0.5500,-3.0303%
KEP,6.9300,7.0200,6.9300,6.9600,325541,2022-09-20,6.9800,-0.0200,-0.2865%
LRCX,403.4500,405.3000,399.4400,403.4000,891577,2022-09-20,409.2200,-5.8200,-1.4222%
LVS,40.3300,41.1000,38.9500,39.2800,15436744,2022-09-20,38.8200,0.4600,1.1850%
LYG,2.1900,2.2100,2.1700,2.1900,11821727,2022-09-20,2.1900,0.0000,0.0000%
LMT,416.0000,421.4100,412.3400,420.5800,1103526,2022-09-20,416.5200,4.0600,0.9747%
LUKOY,6.9600,6.9600,6.9600,6.9600,0,2022-09-20,6.9600,0.0000,0.0000%
MMC,155.7400,156.0800,153.5000,155.4700,1183189,2022-09-20,157.2200,-1.7500,-1.1131%
MA,311.1600,314.3700,309.4400,313.2700,2753548,2022-09-20,314.0300,-0.7600,-0.2420%
MCD,256.1000,256.4900,252.7800,255.4000,2135256,2022-09-20,257.0100,-1.6100,-0.6264%
MDT,88.9400,89.0200,87.6000,88.4600,5362333,2022-09-20,89.6800,-1.2200,-1.3604%
MELI,922.5800,929.8100,903.1100,905.6900,503181,2022-09-20,933.1000,-27.4100,-2.9375%
,,,,,,,,,
MRK,86.0700,86.4500,85.5900,86.0000,5444310,2022-09-20,86.6400,-0.6400,-0.7387%
META,145.7750,148.8400,145.2200,146.0900,23131512,2022-09-20,148.0200,-1.9300,-1.3039%
MSFT,242.0650,243.5100,239.6400,242.4500,26660299,2022-09-20,244.5200,-2.0700,-0.8466%
MUFG,5.0100,5.0600,4.9900,5.0100,2618736,2022-09-20,5.0700,-0.0600,-1.1834%
MFG,2.3400,2.3600,2.3100,2.3500,1225867,2022-09-20,2.3700,-0.0200,-0.8439%
MBT,5.5000,5.5000,5.5000,5.5000,0,2022-09-20,5.5000,0.0000,0.0000%
MSI,239.9300,240.3200,237.7400,239.5100,566914,2022-09-20,240.5700,-1.0600,-0.4406%
NGG,59.5300,59.5900,58.6900,58.9500,438316,2022-09-20,60.0200,-1.0700,-1.7827%
NTCO,5.8400,6.0400,5.7800,5.9700,423329,2022-09-20,5.9700,0.0000,0.0000%
,,,,,,,,,
NTES,83.4600,85.0400,83.2400,83.9800,1019005,2022-09-20,82.8000,1.1800,1.4251%
NFLX,240.3700,250.4900,239.6600,242.8500,15846931,2022-09-20,243.6300,-0.7800,-0.3202%
NEM,43.5900,43.6500,42.2800,42.8000,9197276,2022-09-20,44.2700,-1.4700,-3.3205%
NKE,103.8200,104.4400,101.7100,102.4200,9988379,2022-09-20,107.2100,-4.7900,-4.4679%
NIO,20.7000,20.9500,20.2100,20.4100,29182100,2022-09-20,20.9000,-0.4900,-2.3445%
NSANY,7.5000,7.5100,7.3800,7.4200,141619,2022-09-20,7.5500,-0.1300,-1.7219%
NOK,4.5800,4.6300,4.5550,4.5900,13942283,2022-09-20,4.6800,-0.0900,-1.9231%
NMR,3.4300,3.4800,3.4100,3.4500,3047683,2022-09-20,3.4700,-0.0200,-0.5764%
NG,4.5200,4.5900,4.3600,4.4200,1403897,2022-09-20,4.6100,-0.1900,-4.1215%
NVS,80.0700,80.1300,79.3500,79.5800,1872496,2022-09-20,80.7300,-1.1500,-1.4245%
,,,,,,,,,
NUE,116.1700,116.6450,112.8200,113.5200,2319733,2022-09-20,118.8200,-5.3000,-4.4605%
NVDA,132.1450,134.8276,130.5700,131.7600,52303929,2022-09-20,133.8200,-2.0600,-1.5394%
ORCL,68.2700,68.4550,67.4490,68.1100,8617758,2022-09-20,69.0700,-0.9600,-1.3899%
ORAN,9.8100,9.8100,9.7000,9.7100,1248289,2022-09-20,10.0700,-0.3600,-3.5750%
PCAR,86.6600,86.8900,85.6300,86.5400,1305972,2022-09-20,87.2900,-0.7500,-0.8592%
PAAS,15.8750,16.0100,15.5600,15.9700,2333470,2022-09-20,16.1600,-0.1900,-1.1757%
PCRFY,7.6900,7.8900,7.5000,7.7600,436353,2022-09-20,7.9400,-0.1800,-2.2670%
PYPL,92.1300,93.5100,90.3950,91.6300,15836817,2022-09-20,95.0300,-3.4000,-3.5778%
PSO,10.1500,10.1700,10.0200,10.0400,225780,2022-09-20,10.2400,-0.2000,-1.9531%
PEP,167.5800,169.1500,166.8600,168.9200,3863694,2022-09-20,168.7300,0.1900,0.1126%
PTRCY,42.6200,42.8500,42.2100,42.5000,126942,2022-09-20,42.6200,-0.1200,-0.2816%
PBR,13.4200,13.6850,13.3850,13.5400,23282200,2022-09-20,13.5200,0.0200,0.1479%
PFE,45.0000,45.2700,44.4400,44.7700,15353138,2022-09-20,45.4400,-0.6700,-1.4745%
PSX,81.1300,83.8500,80.8500,83.2200,3481898,2022-09-20,81.9300,1.2900,1.5745%
PBI,2.5700,2.6200,2.5200,2.5400,969288,2022-09-20,2.6000,-0.0600,-2.3077%
PKX,42.8700,42.9900,42.3350,42.8200,384755,2022-09-20,42.2800,0.5400,1.2772%
PG,137.4100,137.9700,136.5300,137.5000,5567753,2022-09-20,137.9900,-0.4900,-0.3551%
QCOM,125.7400,126.5500,123.8900,124.7700,5661933,2022-09-20,126.6500,-1.8800,-1.4844%
RTX,84.5700,85.4800,83.7200,85.1500,3849382,2022-09-20,84.9500,0.2000,0.2354%
RIO,54.7900,55.2500,54.3150,55.1100,3355644,2022-09-20,56.3100,-1.2000,-2.1311%
ROST,89.7200,89.8400,86.8500,88.3000,2054817,2022-09-20,90.7400,-2.4400,-2.6890%
SHEL,52.5300,52.8650,52.2050,52.8500,6354510,2022-09-20,52.4900,0.3600,0.6858%
CRM,151.0000,151.5800,148.8520,149.8000,5505747,2022-09-20,152.8300,-3.0300,-1.9826%
,,,,,,,,,
SAP,82.7500,83.6200,82.3655,82.9300,1331419,2022-09-20,84.2600,-1.3300,-1.5784%
SLB,38.7100,38.7500,38.0400,38.5000,9335145,2022-09-20,38.9700,-0.4700,-1.2061%
,,,,,,,,,
SHOP,32.3100,32.3900,30.7900,30.9500,25892600,2022-09-20,32.9400,-1.9900,-6.0413%
SIEGY,49.7300,50.0500,48.9300,49.5500,249375,2022-09-20,51.0700,-1.5200,-2.9763%
SNAP,11.1900,11.3800,11.0100,11.1200,24637482,2022-09-20,11.3500,-0.2300,-2.0264%
SNA,218.9500,218.9500,215.2800,217.2400,250648,2022-09-20,220.7200,-3.4800,-1.5767%
SNOW,185.5500,189.3900,182.6268,182.7400,5048200,2022-09-20,187.7000,-4.9600,-2.6425%
SONY,71.3300,71.8000,70.7700,71.1700,629766,2022-09-20,72.4800,-1.3100,-1.8074%
SCCO,47.1300,47.4000,46.6100,47.3200,973210,2022-09-20,47.8500,-0.5300,-1.1076%
SPOT,98.0200,99.2500,96.9450,97.2600,988552,2022-09-20,99.7000,-2.4400,-2.4473%
SQ,62.9700,63.6990,61.4000,61.4700,13167746,2022-09-20,63.7100,-2.2400,-3.5159%
,,,,,,,,,
SBUX,91.6600,92.0200,90.0950,90.7900,6554519,2022-09-20,92.1400,-1.3500,-1.4652%
SUZ,8.4000,8.5600,8.3600,8.5200,1368771,2022-09-20,8.5200,0.0000,0.0000%
SYY,79.1300,79.6100,78.4100,79.5300,1529131,2022-09-20,79.7900,-0.2600,-0.3259%
TSM,77.5400,78.4350,77.5100,78.1500,8194847,2022-09-20,78.2300,-0.0800,-0.1023%
TGT,163.3000,163.7500,158.2200,160.0300,2958230,2022-09-20,164.7600,-4.7300,-2.8708%
TTM,27.2600,27.3500,26.8100,26.8900,502385,2022-09-20,27.0400,-0.1500,-0.5547%
OAOFY,9.5500,9.5500,9.5500,9.5500,0,2022-09-20,9.5500,0.0000,0.0000%
TIIAY,1.8800,1.8800,1.8200,1.8400,630078,2022-09-20,1.9400,-0.1000,-5.1546%
VIV,7.8700,8.0272,7.8300,7.9800,600736,2022-09-20,7.9700,0.0100,0.1255%
TEF,3.7800,3.7800,3.7300,3.7300,1639613,2022-09-20,3.8400,-0.1100,-2.8646%
TS,26.8600,26.9800,26.2950,26.8800,1997941,2022-09-20,27.3700,-0.4900,-1.7903%
TX,28.7900,29.0000,28.3700,28.8500,266345,2022-09-20,29.3000,-0.4500,-1.5358%
TSLA,306.9100,313.3300,305.5800,308.7300,61330065,2022-09-20,309.0700,-0.3400,-0.1100%
TXN,165.4100,166.9000,164.9000,166.0600,5206070,2022-09-20,166.2500,-0.1900,-0.1143%
TMO,533.2200,535.4900,528.5100,532.1600,1028786,2022-09-20,539.6700,-7.5100,-1.3916%
TIMB,11.6100,11.8350,11.5900,11.6500,692866,2022-09-20,11.7300,-0.0800,-0.6820%
TTE,48.5400,48.6000,47.7000,48.0500,2287548,2022-09-20,48.9400,-0.8900,-1.8186%
TM,141.6000,142.1500,140.2000,140.7300,275337,2022-09-20,141.4500,-0.7200,-0.5090%
TRV,163.0000,163.3000,158.7700,160.9500,1367244,2022-09-20,164.2900,-3.3400,-2.0330%
TCOM,26.8000,27.7100,26.6100,26.7000,7397352,2022-09-20,25.7300,0.9700,3.7699%
TRIP,24.3100,25.0950,24.2500,24.6200,1227979,2022-09-20,24.3200,0.3000,1.2336%
TWLO,74.9700,77.3750,74.3550,74.5100,4666650,2022-09-20,76.0100,-1.5000,-1.9734%
TWTR,41.4400,42.1100,40.9300,41.6800,7214870,2022-09-20,41.6600,0.0200,0.0480%
UGP,2.5400,2.5650,2.5100,2.5500,923704,2022-09-20,2.5500,0.0000,0.0000%
UL,45.3300,45.4400,45.0400,45.2200,1769416,2022-09-20,45.3400,-0.1200,-0.2647%
UNP,213.8700,215.2100,210.6200,213.2700,2066226,2022-09-20,216.2000,-2.9300,-1.3552%
X,19.9500,20.4400,19.9100,20.3300,11311854,2022-09-20,20.4900,-0.1600,-0.7809%
UNH,524.2400,524.6700,514.8100,522.8000,2421465,2022-09-20,523.5500,-0.7500,-0.1433%
URBN,21.6100,21.7700,20.4700,21.0800,2120975,2022-09-20,21.9200,-0.8400,-3.8321%
USB,45.7300,45.8200,44.5900,44.9900,8929909,2022-09-20,46.1500,-1.1600,-2.5135%
VALE,13.3400,13.4800,13.1250,13.4000,42694860,2022-09-20,13.6000,-0.2000,-1.4706%
VRSN,175.1000,175.8800,173.1500,174.7300,895607,2022-09-20,176.2700,-1.5400,-0.8737%
VZ,40.9900,40.9900,40.4700,40.5900,15451829,2022-09-20,41.2400,-0.6500,-1.5761%
V,191.1000,193.0300,190.2900,192.0700,5247805,2022-09-20,193.1300,-1.0600,-0.5489%
,,,,,,,,,
VOD,12.2500,12.2600,12.1300,12.1600,5634838,2022-09-20,12.5000,-0.3400,-2.7200%
WBA,33.9500,34.1000,33.5300,33.9900,5055374,2022-09-20,34.1500,-0.1600,-0.4685%
WMT,133.4800,133.8800,132.5350,133.5500,4639188,2022-09-20,134.3300,-0.7800,-0.5807%
DIS,108.2800,108.4100,106.8600,107.5700,6957409,2022-09-20,109.1700,-1.6000,-1.4656%
WB,18.0700,19.2800,18.0300,18.9300,1615369,2022-09-20,18.1500,0.7800,4.2975%
WFC,43.8900,44.2893,43.0900,43.4100,19482314,2022-09-20,44.3200,-0.9100,-2.0532%
XRX,16.1000,16.2450,15.9100,16.1800,882108,2022-09-20,16.2700,-0.0900,-0.5532%
XP,19.6700,20.1650,19.5700,19.7000,2517144,2022-09-20,19.6200,0.0800,0.4077%
AUY,4.2700,4.2927,4.1600,4.2200,8606998,2022-09-20,4.3600,-0.1400,-3.2110%
YZCAY,38.3400,38.3500,38.2200,38.2200,14212,2022-09-20,38.4200,-0.2000,-0.5206%
YELP,34.2300,34.6600,34.0200,34.2700,461984,2022-09-20,34.5900,-0.3200,-0.9251%
ZM,77.4500,78.8400,76.7600,77.0900,3140114,2022-09-20,78.3200,-1.2300,-1.5705%
