Apertura,Cantidad_Nominal_Compra,Cantidad_Nominal_Venta,Cantidad_Operaciones,Cierre_Anterior,Denominacion,Estado,Ex,Hora_Cotizacion,Maximo,Minimo,Monto_Operado_Pesos,Precio_Compra,Precio_Promedio,Precio_Promedio_Ponderado,Precio_Venta,Simbolo,Tendencia,Tipo_Liquidacion,Ultimo,Variacion,Vencimiento,Volumen_Nominal
11165.0,1000,1000,20,11165.0,BANCO COMAFI S.A.,,No,17:00:01,11165.0,11038.0,5595184,11098.0,11098.125,11101.2196,11154.0,DE,-1,Pesos,11131.0,-0.3,48hs,504
0.0,130,0,,0.0,,,No,,0.0,0.0,0,37.8,0.0,0.0,0.0,DED,0,Du00f3lar efectivo,0.0,0.0,48hs,0
8485.0,1030,1030,3,8388.5,BANCO COMAFI S.A.,,No,17:00:01,8558.5,8485.0,25582,8524.5,8527.3333,8539.5833,8553.5,DEO,1,Pesos,8558.5,2.03,48hs,3
1832.0,1,30,59,1854.5,BANCO COMAFI S.A.,,No,17:00:02,1889.5,1832.0,772561,1847.0,1867.178,1868.8002,1980.0,DESP,-1,Pesos,1851.0,-0.19,48hs,414
0.0,20,4,,0.0,,,No,,0.0,0.0,0,6.05,0.0,0.0,14.0,DESPD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
4461.0,2,1,264,4465.5,Caja de Valores S.A.,,No,17:00:02,4581.0,4461.0,74472747,4450.0,4502.589,4505.4008,5000.0,DIA,-1,Pesos,4511.0,1.02,48hs,16572
15.35,10,10,7,15.85,,,No,17:00:02,15.5,14.85,1090,14.65,15.2286,15.1934,16.2,DIAD,-1,Du00f3lar efectivo,15.1,-4.73,48hs,71
7115.0,14,2,187,7118.0,BANCO COMAFI S.A.,,No,17:00:01,7240.5,7089.0,19446240,7000.0,7170.893,7192.424,7300.0,DISN,-1,Pesos,7198.5,1.13,48hs,2712
24.65,47,4,9,24.95,,,No,17:00:02,24.8,24.5,1182,24.45,24.6611,24.6812,32.0,DISND,0,Du00f3lar efectivo,24.7,-1.0,48hs,48
0.0,1,0,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,250.0,0.0,0.0,0.0,DJNJ3,0,Pesos,0.0,0.0,48hs,0
631.5,6,11,34,620.5,BANCO COMAFI S.A.,,No,17:00:02,639.0,610.0,1187626,600.0,627.0294,629.1881,800.0,DOCU,1,Pesos,635.5,2.42,48hs,1927
0.0,49,0,,0.0,,,No,,0.0,0.0,0,2.07,0.0,0.0,0.0,DOCUD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2267.0,1,3490,12,2267.0,BANCO COMAFI S.A.,,No,17:00:02,2270.5,2242.5,388212,2030.0,2257.3333,2255.6987,2253.0,DOW,1,Pesos,2254.0,-0.57,48hs,172
0.0,6,0,,0.0,,,No,,0.0,0.0,0,7.5,0.0,0.0,0.0,DOWD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,4950,4950,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,1687.0,0.0,0.0,1701.0,E,0,Pesos,0.0,0.0,48hs,0
2615.0,2,2,2,2599.5,BANCO COMAFI S.A.,,No,17:00:02,2615.0,2613.5,10455,2022.0,2614.25,2613.8,3130.0,EA,-1,Pesos,2613.5,0.54,48hs,4
0.0,588,5,,0.0,,,No,,0.0,0.0,0,8.85,0.0,0.0,9.9,EAD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
5605.0,3,2,7,5649.0,BANCO COMAFI S.A.,,No,17:00:01,5704.0,5605.0,744889,5649.0,5656.0714,5676.9625,7000.0,EBAY,0,Pesos,5703.5,0.96,48hs,132
0.0,2,40,,0.0,,,No,,0.0,0.0,0,19.2,0.0,0.0,28.0,EBAYD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,850,850,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,10289.0,0.0,0.0,10342.0,EBR,0,Pesos,0.0,0.0,48hs,0
2140.0,15,5,52,2117.0,Caja de Valores S.A.,,No,17:00:02,2140.0,2107.0,986380,2000.0,2125.1538,2126.5056,2930.0,EEM,1,Pesos,2135.5,0.87,48hs,465
0.0,25,7,,0.0,,,No,,0.0,0.0,0,7.0,0.0,0.0,8.3,EEMD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
3140.0,10,2680,6,3351.5,BANCO COMAFI S.A.,,No,17:00:02,3148.0,3140.0,81800,3148.0,3142.6667,3145.8182,3180.5,EFX,0,Pesos,3148.0,-6.07,48hs,26
0.0,10,0,,0.0,,,No,,0.0,0.0,0,10.3,0.0,0.0,0.0,EFXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,1550,1550,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,5464.0,0.0,0.0,5494.5,ELP,0,Pesos,0.0,0.0,48hs,0
0.0,57,10,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,879.5,0.0,0.0,1300.0,ERIC,0,Pesos,0.0,0.0,48hs,0
2695.0,50,1,23,2810.0,BANCO COMAFI S.A.,,No,17:00:02,2762.0,2695.0,1891707,2693.5,2736.6739,2746.6661,3569.5,ERJ,-1,Pesos,2736.5,-2.62,48hs,692
0.0,11,1,,0.0,,,No,,0.0,0.0,0,8.99,0.0,0.0,37.7,ERJD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1979.0,100,1,14,2017.0,BANCO COMAFI S.A.,,No,17:00:02,2049.5,1979.0,391264,2027.5,2016.3214,2026.5189,2318.0,ETSY,1,Pesos,2039.5,1.12,48hs,195
6.75,16,1,1,6.77,,,No,17:00:02,6.75,6.75,472,6.65,6.75,6.75,8.37,ETSYD,0,Du00f3lar efectivo,6.75,-0.3,48hs,70
4870.0,5,1,93,4835.0,Caja de Valores S.A.,,No,17:00:02,4870.0,4754.0,6631460,3999.0,4816.1989,4824.9498,5417.0,EWZ,1,Pesos,4838.0,0.06,48hs,1379
16.35,31,1,2,16.9,,,No,17:00:02,16.35,16.35,130,16.0,16.35,16.35,16.6,EWZD,0,Du00f3lar efectivo,16.35,-3.25,48hs,8
3507.5,1,2,29,3545.0,Caja de Valores S.A.,,No,17:00:02,3599.5,3500.0,1380413,2500.0,3555.8276,3569.4246,4581.0,F,1,Pesos,3572.5,0.78,48hs,389
8721.0,9,5,17,8890.0,BANCO COMAFI S.A.,,No,17:00:01,8888.5,8668.5,15060467,8650.0,8765.1471,8790.0309,10244.0,FCX,0,Pesos,8888.5,-0.02,48hs,1725
30.0,173,0,1,28.9,,,No,17:00:02,30.0,30.0,120,30.15,30.0,30.0,0.0,FCXD,0,Du00f3lar efectivo,30.0,3.81,48hs,4
0.0,429,1,,0.0,,,No,,0.0,0.0,0,12.15,0.0,0.0,21.0,FD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
4651.0,1,12,13,4665.5,BANCO COMAFI S.A.,,No,17:00:01,4750.0,4651.0,236182,3400.0,4722.4231,4731.8978,4734.0,FDX,1,Pesos,4733.5,1.46,48hs,50
16.5,20,1,1,16.5,,,No,17:00:02,16.5,16.5,181,16.5,16.5,16.5,27.75,FDXD,0,Du00f3lar efectivo,16.5,0.0,48hs,11
9693.5,396,890,1,9750.0,BANCO COMAFI S.A.,,No,17:00:01,9693.5,9693.5,48467,9595.5,9693.5,9693.5,9721.5,FMX,0,Pesos,9693.5,-0.58,48hs,5
0.0,4,0,,0.0,,,No,,0.0,0.0,0,31.6,0.0,0.0,0.0,FMXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
13106.0,6,6,25,13333.5,BANCO COMAFI S.A.,,No,17:00:01,13106.0,12863.5,14783155,12860.0,12992.5,13019.1337,13300.0,FSLR,-1,Pesos,13033.5,-2.25,48hs,1138
19772.5,13,1,15,19447.5,BANCO COMAFI S.A.,,No,17:00:01,20150.5,19772.5,4011452,19100.0,19997.4,20013.0198,20238.0,GE,1,Pesos,20081.0,3.26,48hs,202
0.0,76,1,,0.0,,,No,,0.0,0.0,0,68.2,0.0,0.0,74.6,GED,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2537.0,1,1,8,2550.0,BANCO COMAFI S.A.,,No,17:00:01,2541.0,2504.5,203645,1950.0,2519.75,2522.9574,3500.0,GFI,1,Pesos,2541.0,-0.35,48hs,81
5916.0,1,25,23,6031.0,BANCO COMAFI S.A.,,No,17:00:02,6013.5,5900.0,788835,4700.0,5966.5435,5983.3091,5990.0,GGB,0,Pesos,5978.5,-0.87,48hs,132
