Apertura,Cantidad_Nominal_Compra,Cantidad_Nominal_Venta,Cantidad_Operaciones,Cierre_Anterior,Denominacion,Estado,Ex,Hora_Cotizacion,Maximo,Minimo,Monto_Operado_Pesos,Precio_Compra,Precio_Promedio,Precio_Promedio_Ponderado,Precio_Venta,Simbolo,Tendencia,Tipo_Liquidacion,Ultimo,Variacion,Vencimiento,Volumen_Nominal
56.1,90,0,2,56.3,,,No,17:00:02,56.1,55.8,15120,55.8,55.95,55.92,0.0,AVYD,-1,Du00f3lar efectivo,55.8,-0.89,48hs,270
8870.0,1,2,31,8770.5,BANCO COMAFI S.A.,,No,17:00:01,8870.0,8453.5,8730254,8400.0,8623.1935,8519.2885,10100.0,AXP,-1,Pesos,8501.5,-3.07,48hs,1025
0.0,4,170,,0.0,,,No,,0.0,0.0,0,27.45,0.0,0.0,28.6,AXPD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
8360.0,1,4,12,8485.5,BANCO COMAFI S.A.,,No,17:00:01,8394.5,8149.5,760582,8000.0,8226.7917,8202.7027,10500.0,AZN,1,Pesos,8198.0,-3.39,48hs,92
0.0,3,1,,0.0,,,No,,0.0,0.0,0,26.4,0.0,0.0,34.0,AZND,0,Du00f3lar efectivo,0.0,0.0,48hs,0
6800.0,1,24,48,6840.5,BANCO COMAFI S.A.,,No,17:00:01,6840.0,6540.5,1766079,6500.0,6641.8646,6597.2496,7170.0,BA,1,Pesos,6610.0,-3.37,48hs,267
4924.5,1,4,113,4938.5,BANCO COMAFI S.A.,,No,17:00:01,4926.0,4742.0,23315783,4750.0,4813.1106,4786.9823,5200.0,BA.C,1,Pesos,4840.5,-1.98,48hs,4871
16.65,7,1,2,16.8,,,No,17:00:02,16.85,16.65,909,15.6,16.75,16.85,23.0,BA.CD,1,Du00f3lar efectivo,16.85,0.3,48hs,54
2763.0,1,22,235,2730.0,BANCO COMAFI S.A.,,No,17:00:02,2800.5,2706.5,11115584,2500.0,2744.7957,2729.0637,2850.0,BABA,1,Pesos,2730.5,0.02,48hs,4066
9.16,20,4,9,8.99,,,No,17:00:02,9.21,9.1,1675,8.8,9.1689,9.1695,12.2,BABAD,1,Du00f3lar efectivo,9.21,2.45,48hs,183
0.0,6,3,,0.0,,,No,,0.0,0.0,0,21.3,0.0,0.0,50.0,BAD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
530.0,448,11,20,519.0,BANCO COMAFI S.A.,,No,17:00:02,531.0,515.0,94676,515.0,520.75,518.4016,543.0,BB,-1,Pesos,515.5,-0.67,48hs,182
1174.0,1,387,144,1185.5,BANCO COMAFI S.A.,,No,17:00:01,1174.0,1113.5,5644404,985.0,1135.0486,1127.2067,1265.0,BBD,-1,Pesos,1144.5,-3.46,48hs,4993
3.9,10,1,6,4.0,,,No,17:00:02,4.0,3.9,105,3.7,3.9333,3.9371,4.5,BBDD,0,Du00f3lar efectivo,4.0,0.0,48hs,27
1448.0,1,2,12,1429.5,BANCO COMAFI S.A.,,No,17:00:01,1448.0,1388.0,1899430,1200.0,1424.8333,1394.6864,1520.0,BBV,1,Pesos,1400.0,-2.06,48hs,1368
0.0,1106,0,,0.0,,,No,,0.0,0.0,0,4.62,0.0,0.0,0.0,BBVD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2188.0,1766,7,7,2193.5,BANCO COMAFI S.A.,,No,17:00:01,2188.0,2130.5,126207,2100.5,2171.2143,2144.6611,2205.0,BCS,-1,Pesos,2130.5,-2.87,48hs,59
7471.0,4,1030,7,7628.0,BANCO COMAFI S.A.,,No,17:00:01,7481.0,7340.5,318748,7100.0,7391.1429,7375.6389,7423.5,BHP,1,Pesos,7354.5,-3.59,48hs,43
3400.0,3,2,26,3378.0,BANCO COMAFI S.A.,,No,17:00:02,3410.0,3362.0,2075830,3356.0,3388.5,3378.9959,4000.0,BIDU,-1,Pesos,3375.0,-0.09,48hs,614
0.0,2,0,,0.0,,,No,,0.0,0.0,0,11.0,0.0,0.0,0.0,BIDUD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
4769.5,5,20,11,4712.0,BANCO COMAFI S.A.,,No,17:00:02,4769.5,4649.5,253631,4590.0,4701.0909,4683.0706,5055.0,BIIB,0,Pesos,4684.0,-0.59,48hs,54
7849.5,2,2,113,7601.0,BANCO COMAFI S.A.,,No,17:00:02,8015.0,7605.0,7322058,7500.0,7824.031,7751.7404,9300.0,BIOX,1,Pesos,7771.0,2.24,48hs,943
0.0,3,65,,0.0,,,No,,0.0,0.0,0,24.0,0.0,0.0,29.0,BIOXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1690.0,10,3,34,1665.0,Caja de Valores S.A.,,No,17:00:02,1690.0,1590.5,2010606,1300.0,1609.1765,1604.4465,1617.0,BITF,0,Pesos,1590.5,-4.47,48hs,1242
0.0,970,2,,0.0,,,No,,0.0,0.0,0,5.26,0.0,0.0,10.5,BITFD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
6254.0,1410,1410,5,6286.0,BANCO COMAFI S.A.,,No,17:00:01,6254.0,6172.5,117606,6109.5,6216.5,6193.9429,6175.5,BK,-1,Pesos,6172.5,-1.81,48hs,19
7289.5,25,1150,7,7361.5,BANCO COMAFI S.A.,,No,17:00:01,7289.5,7228.5,188787,7150.0,7253.7857,7251.1415,7315.0,BMY,1,Pesos,7256.5,-1.43,48hs,26
5200.0,1640,20,20,5201.0,BANCO COMAFI S.A.,,No,17:00:01,5206.0,5033.5,818196,5075.5,5109.45,5070.3895,5400.0,BNG,1,Pesos,5100.5,-1.93,48hs,161
0.0,300,300,,0.0,,,No,,0.0,0.0,0,16.85,0.0,0.0,17.1,BNGD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1735.5,2245,188,71,1760.0,BANCO COMAFI S.A.,,No,17:00:01,1761.5,1680.5,4158584,1681.5,1705.4789,1692.0944,2600.0,BP,-1,Pesos,1688.0,-4.09,48hs,2449
0.0,18,40,,0.0,,,No,,0.0,0.0,0,5.43,0.0,0.0,7.5,BPD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2300.0,5,1,54,2420.0,BANCO COMAFI S.A.,,No,17:00:02,2318.5,2220.0,1257970,2241.0,2259.0833,2258.6833,3100.0,BRFS,1,Pesos,2301.5,-4.9,48hs,554
3800.0,5,10,229,3796.5,BANCO COMAFI S.A.,,No,17:00:02,3801.0,3705.0,17543464,3700.0,3746.6485,3731.1151,3780.0,BRKB,-1,Pesos,3739.5,-1.5,48hs,4690
12.6,10,8,6,12.4,,,No,17:00:02,13.1,12.6,247,12.4,12.9917,13.0578,14.8,BRKBD,0,Du00f3lar efectivo,13.05,5.24,48hs,19
1772.0,1,2,19,1872.5,BANCO COMAFI S.A.,,No,17:00:01,1780.0,1723.5,491067,1725.0,1752.1579,1745.0418,1800.0,BSBR,1,Pesos,1743.0,-6.92,48hs,280
4539.0,1,4,156,4600.0,BANCO COMAFI S.A.,,No,17:00:01,4565.0,4398.0,50078785,4400.0,4456.0481,4438.1604,4738.0,C,-1,Pesos,4487.0,-2.46,48hs,11174
0.0,10,5,,0.0,,,No,,0.0,0.0,0,14.6,0.0,0.0,17.9,C.D,0,Du00f3lar efectivo,0.0,0.0,48hs,0
7800.0,550,550,1,8071.5,BANCO COMAFI S.A.,,No,17:00:02,7800.0,7800.0,7800,7825.0,7800.0,7800.0,7946.0,CAAP,0,Pesos,7800.0,-3.36,48hs,1
6884.0,1680,1680,3,6873.5,BANCO COMAFI S.A.,,No,17:00:01,6884.0,6790.0,4685165,6787.5,6824.5,6794.9985,6849.5,CAH,-1,Pesos,6790.0,-1.21,48hs,689
0.0,2630,2630,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,3412.5,0.0,0.0,3452.5,CAJ,0,Pesos,0.0,0.0,48hs,0
44732.0,91,1,29,43262.0,BANCO COMAFI S.A.,,No,17:00:01,44732.0,43047.5,11529216,42714.0,43429.0862,43206.5397,75216.0,CAR,0,Pesos,43092.5,-0.39,48hs,266
10264.0,5,4,43,10264.5,BANCO COMAFI S.A.,,No,17:00:01,10367.0,10060.0,1635155,10000.0,10174.5814,10138.6686,12000.0,CAT,1,Pesos,10150.5,-1.11,48hs,160
0.0,2,2,,0.0,,,No,,0.0,0.0,0,32.4,0.0,0.0,34.9,CATD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,3149,3149,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,1138.5,0.0,0.0,1172.5,CBRD,0,Pesos,0.0,0.0,48hs,0
863.5,2,150,25,871.0,BANCO COMAFI S.A.,,No,17:00:01,889.0,820.0,398925,750.0,837.3,830.8255,1020.0,CDE,-1,Pesos,825.5,-5.22,48hs,478
7865.0,498,498,2,7860.0,BANCO COMAFI S.A.,,No,17:00:01,7865.0,7800.5,31331,7719.0,7832.75,7822.0,7873.5,CL,-1,Pesos,7800.5,-0.76,48hs,4
0.0,5,0,,0.0,,,No,,0.0,0.0,0,25.3,0.0,0.0,0.0,CLD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
765.0,2,4,356,716.5,BANCO COMAFI S.A.,,No,17:00:02,765.0,715.0,16364107,665.0,736.6053,729.4502,760.0,COIN,1,Pesos,719.0,0.35,48hs,22253
0.0,2106,51,,0.0,,,No,,0.0,0.0,0,2.39,0.0,0.0,3.9,COIND,0,Du00f3lar efectivo,0.0,0.0,48hs,0
12290.5,324,3,30,12132.0,BANCO COMAFI S.A.,,No,17:00:01,12519.0,12290.5,7543800,12368.0,12383.8667,12422.6229,14100.0,COST,-1,Pesos,12511.5,3.13,48hs,608
7900.0,1,14,64,7649.0,BANCO COMAFI S.A.,,No,17:00:02,7900.0,7491.0,11596364,7500.0,7608.0781,7572.9012,8788.0,CRM,0,Pesos,7560.0,-1.16,48hs,1520
0.0,11,7,,0.0,,,No,,0.0,0.0,0,25.8,0.0,0.0,40.0,CRMD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1299.0,20,1,12,1302.0,BANCO COMAFI S.A.,,No,17:00:01,1299.0,1265.0,130066,1250.0,1286.625,1279.9252,1427.0,CS,-1,Pesos,1265.0,-2.84,48hs,101
2587.0,4,1,26,2525.0,BANCO COMAFI S.A.,,No,17:00:01,2587.0,2496.0,1259527,2503.0,2537.4038,2523.0653,2600.0,CSCO,1,Pesos,2525.0,0.0,48hs,496
0.0,1,50,,0.0,,,No,,0.0,0.0,0,8.25,0.0,0.0,14.0,CSCOD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
5666.5,1,5,101,5626.0,BANCO COMAFI S.A.,,No,17:00:01,5666.5,5453.0,5556697,5347.0,5547.3366,5521.5743,6000.0,CVX,0,Pesos,5486.0,-2.49,48hs,997
18.3,6,26,4,18.9,,,No,17:00:02,18.4,18.3,256,17.6,18.35,18.3676,22.0,CVXD,0,Du00f3lar efectivo,18.4,-2.65,48hs,14
1031.0,10,7,7,1062.5,BANCO COMAFI S.A.,,No,17:00:01,1031.0,1010.0,193972,1013.0,1018.0,1016.1457,1516.0,CX,1,Pesos,1016.5,-4.33,48hs,191
3089.0,2,1250,5,3167.5,BANCO COMAFI S.A.,,No,17:00:02,3128.0,3089.0,81029,3082.0,3109.8,3117.5263,3158.0,DD,0,Pesos,3128.0,-1.25,48hs,26
10524.5,1000,1000,27,10351.0,BANCO COMAFI S.A.,,No,17:00:01,10524.5,10263.0,3318999,10292.0,10328.8148,10310.8977,10402.0,DE,1,Pesos,10330.0,-0.2,48hs,322
34.75,150,80,1,36.3,,,No,17:00:02,34.75,34.75,2780,34.2,34.75,34.75,34.75,DED,0,Du00f3lar efectivo,34.75,-4.27,48hs,80
8744.0,1030,1030,2,8989.5,BANCO COMAFI S.A.,,No,17:00:01,8744.0,8598.5,270918,8616.5,8671.25,8670.0574,8699.5,DEO,-1,Pesos,8598.5,-4.35,48hs,31
1935.0,10,48,207,1936.5,BANCO COMAFI S.A.,,No,17:00:02,1937.0,1799.0,6443578,1500.0,1842.0483,1823.9167,2210.0,DESP,1,Pesos,1832.0,-5.4,48hs,3506
6.15,30,4,4,7.28,,,No,17:00:02,6.15,6.15,227,6.01,6.15,6.15,14.0,DESPD,0,Du00f3lar efectivo,6.15,-15.52,48hs,37
4650.0,1,1,171,4620.0,Caja de Valores S.A.,,No,17:00:02,4650.0,4507.5,162766153,4216.0,4561.4854,4539.1405,5000.0,DIA,1,Pesos,4561.5,-1.27,48hs,35862
15.0,1,1,3,15.35,,,No,17:00:02,15.25,15.0,225,15.1,15.0833,15.0987,16.0,DIAD,1,Du00f3lar efectivo,15.25,-0.65,48hs,15
7800.0,1,1,124,7740.0,BANCO COMAFI S.A.,,No,17:00:01,7859.5,7585.0,7140082,6900.0,7675.5242,7625.2559,8520.0,DISN,1,Pesos,7621.0,-1.54,48hs,935
25.75,2,4,2,25.5,,,No,17:00:02,26.65,25.75,232,25.4,26.2,26.2265,32.0,DISND,1,Du00f3lar efectivo,26.65,4.51,48hs,9
0.0,0,50000,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,0.0,0.0,0.0,337.0,DJNJ2,0,Pesos,0.0,0.0,48hs,0
0.0,1,50000,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,250.0,0.0,0.0,388.0,DJNJ3,0,Pesos,0.0,0.0,48hs,0
764.0,5,11,26,733.0,BANCO COMAFI S.A.,,No,17:00:02,775.0,729.5,973270,728.0,742.3462,740.9148,800.0,DOCU,1,Pesos,733.5,0.07,48hs,1286
0.0,43,0,,0.0,,,No,,0.0,0.0,0,2.36,0.0,0.0,0.0,DOCUD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2294.0,1,135,8,2279.5,BANCO COMAFI S.A.,,No,17:00:02,2294.0,2231.5,3892552,2030.0,2262.75,2246.2046,3180.0,DOW,1,Pesos,2246.0,-1.47,48hs,1733
0.0,690,0,,0.0,,,No,,0.0,0.0,0,7.41,0.0,0.0,0.0,DOWD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1606.5,2436,2436,3,1624.0,BANCO COMAFI S.A.,,No,17:00:01,1606.5,1567.5,17308,1575.5,1589.3333,1574.0714,1607.0,E,-1,Pesos,1567.5,-3.48,48hs,11
2584.0,2,2,21,2557.5,BANCO COMAFI S.A.,,No,17:00:02,2584.0,2525.5,160874,2022.0,2553.5476,2548.0964,3130.0,EA,1,Pesos,2548.5,-0.35,48hs,63
0.0,602,9,,0.0,,,No,,0.0,0.0,0,8.45,0.0,0.0,8.8,EAD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
6100.5,1,2,9,5969.0,BANCO COMAFI S.A.,,No,17:00:01,6100.5,5910.0,408877,5900.0,5978.4444,5956.9311,7000.0,EBAY,1,Pesos,5944.0,-0.42,48hs,68
19.5,10,40,1,21.95,,,No,17:00:02,19.5,19.5,19,19.5,19.5,19.5,28.0,EBAYD,0,Du00f3lar efectivo,19.5,-11.16,48hs,1
10288.0,362,362,1,11388.5,BANCO COMAFI S.A.,,No,17:00:02,10288.0,10288.0,298352,10246.0,10288.0,10288.0,10552.0,EBR,0,Pesos,10288.0,-9.66,48hs,29
2250.0,15,2,41,2248.0,Caja de Valores S.A.,,No,17:00:02,2260.0,2190.0,566580,2000.0,2222.878,2212.046,2238.0,EEM,1,Pesos,2226.0,-0.98,48hs,255
0.0,14,12,,0.0,,,No,,0.0,0.0,0,7.07,0.0,0.0,7.64,EEMD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
3455.0,2680,2680,1,3408.0,BANCO COMAFI S.A.,,No,17:00:02,3455.0,3455.0,6910,3351.5,3455.0,3455.0,3389.5,EFX,0,Pesos,3455.0,1.38,48hs,2
0.0,9,29,,0.0,,,No,,0.0,0.0,0,10.8,0.0,0.0,14.0,EFXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,1550,1550,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,5540.5,0.0,0.0,5606.0,ELP,0,Pesos,0.0,0.0,48hs,0
919.5,5,10,4,934.0,BANCO COMAFI S.A.,,No,17:00:01,919.5,910.0,109304,830.0,917.125,910.9286,1300.0,ERIC,-1,Pesos,910.0,-2.57,48hs,120
2973.0,3,1,71,3023.5,BANCO COMAFI S.A.,,No,17:00:02,3048.5,2860.0,2860737,2851.5,2912.8592,2880.7717,3569.5,ERJ,1,Pesos,2864.5,-5.26,48hs,986
0.0,0,1,,0.0,,,No,,0.0,0.0,0,0.0,0.0,0.0,37.7,ERJD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1930.0,6510,2,8,1888.0,BANCO COMAFI S.A.,,No,17:00:02,1930.0,1824.0,160085,1820.5,1865.75,1852.5158,2200.0,ETSY,-1,Pesos,1824.0,-3.39,48hs,85
0.0,16,1,,0.0,,,No,,0.0,0.0,0,5.91,0.0,0.0,8.37,ETSYD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
4710.0,1,2,176,4798.0,Caja de Valores S.A.,,No,17:00:02,4725.0,4498.5,12212193,4480.0,4574.7301,4546.6803,4700.0,EWZ,-1,Pesos,4555.5,-5.05,48hs,2672
15.3,9,14,10,15.9,,,No,17:00:02,15.3,15.1,3020,14.7,15.205,15.1875,17.2,EWZD,0,Du00f3lar efectivo,15.15,-4.72,48hs,198
3832.0,7,2,57,3831.5,Caja de Valores S.A.,,No,17:00:02,3856.0,3700.0,692901,3730.0,3752.3158,3736.558,4581.0,F,1,Pesos,3742.0,-2.34,48hs,184
8356.5,1,3,18,8329.0,BANCO COMAFI S.A.,,No,17:00:01,8472.0,8173.5,5476504,8133.0,8293.6389,8218.4272,9000.0,FCX,-1,Pesos,8194.5,-1.61,48hs,669
0.0,189,6,,0.0,,,No,,0.0,0.0,0,27.15,0.0,0.0,27.5,FCXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,416,1,1,12.5,,,No,17:00:02,0.0,0.0,0,12.3,12.45,0.0,21.0,FD,0,Du00f3lar efectivo,12.45,-0.4,48hs,0
4665.5,1,1,45,4639.5,BANCO COMAFI S.A.,,No,17:00:01,4665.5,4405.0,740582,3400.0,4497.5,4461.0419,9500.0,FDX,1,Pesos,4430.0,-4.52,48hs,165
0.0,10,1,,0.0,,,No,,0.0,0.0,0,14.4,0.0,0.0,26.95,FDXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
9413.5,406,406,3,9630.0,BANCO COMAFI S.A.,,No,17:00:01,9413.5,9311.5,987703,9252.0,9379.5,9374.8357,9436.5,FMX,-1,Pesos,9311.5,-3.31,48hs,105
0.0,3,0,,0.0,,,No,,0.0,0.0,0,30.0,0.0,0.0,0.0,FMXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
13658.0,2,2,33,13572.0,BANCO COMAFI S.A.,,No,17:00:01,13658.0,13190.0,11423660,13000.0,13345.697,13358.1985,13900.0,FSLR,1,Pesos,13328.5,-1.79,48hs,856
