Apertura,Cantidad_Nominal_Compra,Cantidad_Nominal_Venta,Cantidad_Operaciones,Cierre_Anterior,Denominacion,Estado,Ex,Hora_Cotizacion,Maximo,Minimo,Monto_Operado_Pesos,Precio_Compra,Precio_Promedio,Precio_Promedio_Ponderado,Precio_Venta,Simbolo,Tendencia,Tipo_Liquidacion,Ultimo,Variacion,Vencimiento,Volumen_Nominal
1709.5,5390,5390,5,1711.0,BANCO COMAFI S.A.,,No,17:00:01,1741.5,1709.5,36467,1741.5,1731.3,1738.0,1773.0,BSBR,0,Pesos,1741.5,1.78,48hs,21
4394.5,12,4,61,4338.0,BANCO COMAFI S.A.,,No,17:00:01,4401.5,4291.0,9055652,4312.0,4336.2377,4322.8597,4738.0,C,-1,Pesos,4324.0,-0.32,48hs,2088
0.0,9,5,,0.0,,,No,,0.0,0.0,0,14.2,0.0,0.0,17.9,C.D,0,Du00f3lar efectivo,0.0,0.0,48hs,0
7950.0,550,12,10,8044.0,BANCO COMAFI S.A.,,No,17:00:02,8174.5,7950.0,10522528,8199.5,8099.65,8137.2836,8900.0,CAAP,1,Pesos,8174.5,1.62,48hs,1294
6897.0,1680,1680,2,6911.199,BANCO COMAFI S.A.,,Si,17:00:01,6930.0,6897.0,4634883,6879.5,6913.5,6913.5369,6958.5,CAH,1,Pesos,6930.0,0.27,48hs,672
0.0,2630,2630,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,3372.0,0.0,0.0,3418.5,CAJ,0,Pesos,0.0,0.0,48hs,0
46500.0,200,1,30,43400.0,BANCO COMAFI S.A.,,No,17:00:01,46850.0,45834.0,28932793,46001.0,46350.4833,46335.0742,75216.0,CAR,0,Pesos,46303.5,6.69,48hs,623
10149.0,820,2,25,10165.5,BANCO COMAFI S.A.,,No,17:00:01,10310.0,10149.0,1840570,10159.5,10224.66,10219.9584,11134.0,CAT,1,Pesos,10310.0,1.42,48hs,180
0.0,20,14,,0.0,,,No,,0.0,0.0,0,34.0,0.0,0.0,38.0,CATD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,9490,9490,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,1091.0,0.0,0.0,1114.5,CBRD,0,Pesos,0.0,0.0,48hs,0
1033.5,10,2,28,1037.0,BANCO COMAFI S.A.,,No,17:00:01,1087.5,1033.5,517319,894.0,1069.2857,1071.8205,1300.0,CDE,-1,Pesos,1062.5,2.46,48hs,484
7311.0,1,1,7,7312.0,BANCO COMAFI S.A.,,No,17:00:01,7316.0,7276.5,270294,7000.0,7296.2857,7295.1042,7312.0,CL,-1,Pesos,7276.5,-0.49,48hs,37
714.0,710,3,651,701.5,BANCO COMAFI S.A.,,No,17:00:02,765.0,707.5,60932425,710.0,745.3072,747.89,800.0,COIN,-1,Pesos,745.0,6.2,48hs,82152
0.0,83,51,,0.0,,,No,,0.0,0.0,0,2.4,0.0,0.0,3.9,COIND,0,Du00f3lar efectivo,0.0,0.0,48hs,0
12137.0,770,1,15,12248.5,BANCO COMAFI S.A.,,No,17:00:01,12407.0,12137.0,9916941,12189.5,12282.2667,12294.3137,13476.0,COST,0,Pesos,12259.0,0.09,48hs,808
7520.0,1,2,49,7523.5,BANCO COMAFI S.A.,,No,17:00:02,7552.0,7465.0,7490345,7440.0,7504.3878,7497.7783,8348.0,CRM,-1,Pesos,7499.0,-0.33,48hs,1001
0.0,408,0,,0.0,,,No,,0.0,0.0,0,25.0,0.0,0.0,0.0,CRMD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1234.0,1,1,3,1192.0,BANCO COMAFI S.A.,,No,17:00:01,1234.0,1227.0,30682,1212.0,1226.0,1218.3793,1427.0,CS,-1,Pesos,1227.0,2.94,48hs,25
2515.0,4,17,30,2500.0,BANCO COMAFI S.A.,,No,17:00:01,2523.5,2479.5,1326795,2480.0,2497.4,2492.1929,2700.0,CSCO,-1,Pesos,2494.5,-0.22,48hs,532
0.0,15,5,,0.0,,,No,,0.0,0.0,0,8.189,0.0,0.0,8.9,CSCOD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
5549.5,3,9,86,5552.5,BANCO COMAFI S.A.,,No,17:00:01,5650.0,5481.0,9898470,5420.0,5563.7035,5572.6086,5650.0,CVX,1,Pesos,5601.0,0.87,48hs,1783
18.85,5,3,1,18.75,,,No,17:00:02,18.85,18.85,188,18.6,18.85,18.85,18.85,CVXD,0,Du00f3lar efectivo,18.85,0.53,48hs,10
1050.0,7830,7,6,1043.5,BANCO COMAFI S.A.,,No,17:00:01,1069.5,1050.0,117947,1054.0,1054.25,1054.2147,1516.0,CX,0,Pesos,1052.5,0.86,48hs,112
3142.0,2690,2,3,3070.0,BANCO COMAFI S.A.,,No,17:00:02,3142.0,3134.0,273330,3117.0,3139.3333,3139.1592,3412.0,DD,-1,Pesos,3134.0,2.08,48hs,87
10350.0,3,2,16,10405.0,BANCO COMAFI S.A.,,No,17:00:01,10486.0,10350.0,1838434,10000.0,10415.0,10423.4107,11494.0,DE,0,Pesos,10486.0,0.78,48hs,176
0.0,290,0,,0.0,,,No,,0.0,0.0,0,34.6,0.0,0.0,0.0,DED,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,1030,1030,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,8760.0,0.0,0.0,8860.0,DEO,0,Pesos,0.0,0.0,48hs,0
1764.5,10,48,97,1747.5,BANCO COMAFI S.A.,,No,17:00:02,1807.5,1738.0,8416901,1500.0,1780.9794,1789.8994,2210.0,DESP,1,Pesos,1793.0,2.6,48hs,4699
6.0,40,4,1,5.8,,,No,17:00:02,6.0,6.0,30,5.85,6.0,6.0,14.0,DESPD,0,Du00f3lar efectivo,6.0,3.45,48hs,5
4485.0,2,1,167,4480.0,Caja de Valores S.A.,,No,17:00:02,4517.5,4415.0,15384937,4200.0,4483.0419,4477.4846,5000.0,DIA,-1,Pesos,4464.0,-0.36,48hs,3436
14.95,8,1,6,15.2,,,No,17:00:02,15.1,14.95,2448,14.9,15.0083,15.0136,16.0,DIAD,0,Du00f3lar efectivo,15.0,-1.32,48hs,163
7406.5,1,1,123,7462.5,BANCO COMAFI S.A.,,No,17:00:01,7480.0,7339.5,7572415,500.0,7399.2967,7395.3861,7600.0,DISN,-1,Pesos,7353.5,-1.46,48hs,1025
25.05,8,4,9,25.1,,,No,17:00:02,25.05,24.5,6748,24.3,24.8056,24.7929,32.0,DISND,-1,Du00f3lar efectivo,24.5,-2.39,48hs,270
340.0,367000,100000,1,330.0,BANCO COMAFI S.A.,,No,17:00:01,340.0,340.0,124780000,340.0,340.0,340.0,338.5,DJNJ2,0,Pesos,340.0,3.03,48hs,367000
362.5,1,50000,1,392.0,BANCO COMAFI S.A.,,No,17:00:01,362.5,362.5,5437500,250.0,362.5,362.5,370.0,DJNJ3,0,Pesos,362.5,-7.53,48hs,15000
766.5,300,11,29,771.0,BANCO COMAFI S.A.,,No,17:00:02,789.0,755.5,518797,710.0,770.2931,765.1012,800.0,DOCU,0,Pesos,759.0,-1.56,48hs,672
0.0,40,0,,0.0,,,No,,0.0,0.0,0,2.44,0.0,0.0,0.0,DOCUD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2270.0,3,135,14,2239.0,BANCO COMAFI S.A.,,No,17:00:02,2284.5,2262.0,407133,2150.0,2275.4286,2276.1802,3180.0,DOW,-1,Pesos,2273.0,1.52,48hs,179
0.0,1356,0,,0.0,,,No,,0.0,0.0,0,7.55,0.0,0.0,0.0,DOWD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,4950,4950,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,1636.5,0.0,0.0,1664.0,E,0,Pesos,0.0,0.0,48hs,0
2592.0,2,2,15,2615.0,BANCO COMAFI S.A.,,No,17:00:02,2602.5,2550.5,105345,2022.0,2575.9,2570.3613,3130.0,EA,1,Pesos,2574.0,-1.57,48hs,41
0.0,1204,0,,0.0,,,No,,0.0,0.0,0,8.53,0.0,0.0,0.0,EAD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
5694.5,1,2,8,5757.0,BANCO COMAFI S.A.,,No,17:00:01,5830.0,5694.5,1134744,5690.0,5768.9375,5767.5218,7000.0,EBAY,1,Pesos,5750.5,-0.11,48hs,195
0.0,6,40,,0.0,,,No,,0.0,0.0,0,18.95,0.0,0.0,28.0,EBAYD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
9797.0,850,850,2,9671.5,BANCO COMAFI S.A.,,No,17:00:02,9946.5,9797.0,19743,9932.0,9871.75,9896.6667,10066.5,EBR,1,Pesos,9946.5,2.84,48hs,2
2140.0,15,11,47,2140.5,Caja de Valores S.A.,,No,17:00:02,2169.5,2140.0,2435895,2000.0,2158.7021,2163.2067,2301.0,EEM,0,Pesos,2169.0,1.33,48hs,1129
0.0,15,40,,0.0,,,No,,0.0,0.0,0,6.94,0.0,0.0,8.13,EEMD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
3335.0,2680,2680,2,3166.5,BANCO COMAFI S.A.,,No,17:00:02,3340.0,3335.0,6675,3305.0,3337.5,3338.3333,3354.0,EFX,1,Pesos,3337.5,5.4,48hs,2
0.0,9,29,,0.0,,,No,,0.0,0.0,0,10.7,0.0,0.0,14.0,EFXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
5488.5,1550,1550,7,5944.0,BANCO COMAFI S.A.,,No,17:00:02,5531.5,5488.5,709074,5505.0,5520.2143,5521.0684,5580.0,ELP,0,Pesos,5496.5,-7.53,48hs,129
886.5,6,10,2,867.0,BANCO COMAFI S.A.,,No,17:00:01,890.0,886.5,1776,890.0,888.25,888.8333,1300.0,ERIC,1,Pesos,890.0,2.65,48hs,2
2689.5,4,1,64,2747.5,BANCO COMAFI S.A.,,No,17:00:02,2750.0,2653.0,2452203,2670.5,2701.7031,2704.5606,3569.5,ERJ,1,Pesos,2699.0,-1.77,48hs,910
0.0,50,1,,0.0,,,No,,0.0,0.0,0,8.71,0.0,0.0,37.7,ERJD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1960.5,6510,2,22,1933.5,BANCO COMAFI S.A.,,No,17:00:02,1994.0,1960.0,1139372,1931.0,1981.0909,1979.1126,2200.0,ETSY,-1,Pesos,1960.0,1.37,48hs,575
0.0,16,1,,0.0,,,No,,0.0,0.0,0,6.27,0.0,0.0,8.37,ETSYD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
4448.5,1,1,184,4430.5,Caja de Valores S.A.,,No,17:00:02,4680.0,4440.5,16135727,4000.0,4562.0435,4589.9036,4690.0,EWZ,1,Pesos,4615.5,4.18,48hs,3533
15.3,1,14,1,14.65,,,No,17:00:02,15.3,15.3,30,15.1,15.3,15.3,17.2,EWZD,0,Du00f3lar efectivo,15.3,4.44,48hs,2
3522.0,1,2,51,3530.5,Caja de Valores S.A.,,No,17:00:02,3547.5,3472.0,1364419,2500.0,3509.6078,3503.3335,4581.0,F,0,Pesos,3485.0,-1.29,48hs,389
8535.0,2,3,8,8471.0,BANCO COMAFI S.A.,,No,17:00:01,8623.5,8522.0,4980361,8490.0,8568.6875,8573.1773,9000.0,FCX,1,Pesos,8526.0,0.65,48hs,582
0.0,362,0,,0.0,,,No,,0.0,0.0,0,28.45,0.0,0.0,0.0,FCXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
11.75,884,1,1,11.9,,,No,17:00:02,11.75,11.75,352,11.65,11.75,11.75,21.0,FD,0,Du00f3lar efectivo,11.75,-1.26,48hs,30
4683.0,1,2,17,4682.5,BANCO COMAFI S.A.,,No,17:00:01,4709.0,4556.0,308460,3400.0,4658.2353,4652.0396,4956.0,FDX,-1,Pesos,4571.0,-2.38,48hs,66
0.0,5,5,,0.0,,,No,,0.0,0.0,0,15.2,0.0,0.0,27.1,FDXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
9498.5,890,890,5,9564.0,BANCO COMAFI S.A.,,No,17:00:01,9666.5,9497.0,949431,9699.0,9602.7,9639.341,9815.0,FMX,-1,Pesos,9654.0,0.94,48hs,99
0.0,4,0,,0.0,,,No,,0.0,0.0,0,31.15,0.0,0.0,0.0,FMXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
13747.0,12,1,36,13312.5,BANCO COMAFI S.A.,,No,17:00:01,13921.5,13603.0,11718380,13500.0,13788.3056,13778.5054,14764.0,FSLR,0,Pesos,13736.0,3.18,48hs,850
19150.0,1,1,12,18965.0,BANCO COMAFI S.A.,,No,17:00:01,19420.0,19150.0,1118333,18700.0,19285.25,19297.8876,22010.0,GE,-1,Pesos,19276.0,1.64,48hs,58
0.0,160,160,,0.0,,,No,,0.0,0.0,0,64.4,0.0,0.0,65.2,GED,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2462.0,5,1,82,2461.5,BANCO COMAFI S.A.,,No,17:00:01,2556.5,2462.0,2497796,2498.0,2521.3963,2517.5761,3500.0,GFI,1,Pesos,2524.5,2.56,48hs,990
